id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_hour,pickup_weekday,trip_distance_km,trip_speed_kmh,time_of_day
id1027675,2,2016-01-23 08:46:42,2016-01-23 09:06:39,1,-73.96953582763672,40.755218505859375,-73.97652435302734,40.74794769287109,N,1197,8,5,1.0,3.007518796992481,Morning
id0802391,1,2016-03-06 17:44:45,2016-03-06 17:52:14,1,-73.99720764160156,40.72407150268555,-74.00061798095702,40.732154846191406,N,449,17,6,0.944,7.568819599109132,Afternoon
id2597894,1,2016-05-14 14:02:45,2016-05-14 14:27:02,1,-73.99040985107422,40.718795776367195,-73.98690795898438,40.75088882446289,N,1457,14,5,3.581,8.848043925875086,Afternoon
id1949220,1,2016-04-02 04:24:27,2016-04-02 04:43:38,1,-73.98714447021484,40.72949981689453,-73.96070861816406,40.79747009277344,N,1151,4,5,7.879,24.643266724587317,Night
id3389249,2,2016-05-04 11:02:00,2016-05-04 11:12:03,1,-73.96218872070312,40.75913238525391,-73.96263122558594,40.77317428588867,N,603,11,2,1.562,9.325373134328359,Morning
id3245042,2,2016-04-02 16:01:45,2016-04-02 16:13:49,1,-73.9854965209961,40.74745178222656,-73.97907257080078,40.7280387878418,N,724,16,5,2.225,11.06353591160221,Afternoon
id1285469,2,2016-02-23 09:19:37,2016-02-23 09:39:35,1,-74.0164794921875,40.71540832519531,-74.01275634765625,40.70661163330078,N,1198,9,1,1.027,3.086143572621035,Morning
id3482709,2,2016-03-21 11:22:48,2016-03-21 11:24:00,1,-73.95519256591797,40.77999114990234,-73.95780181884764,40.77650833129882,N,72,11,0,0.445,22.25,Morning
id0496379,1,2016-03-24 16:19:17,2016-03-24 16:32:59,1,-73.96116638183594,40.77783203125,-73.9660415649414,40.763866424560554,N,822,16,3,1.606,7.033576642335766,Afternoon
id1703171,2,2016-01-30 22:42:51,2016-01-30 23:23:44,5,-73.78621673583984,40.645286560058594,-73.99307250976561,40.72972869873047,N,2453,22,5,19.808,29.070036689767633,Evening
id2268459,1,2016-03-02 07:02:21,2016-03-02 07:24:57,1,-73.98535919189453,40.73841094970703,-73.87042236328125,40.773681640625,N,1356,7,2,10.445,27.73008849557522,Morning
id3013319,2,2016-02-15 22:28:54,2016-02-15 22:30:27,1,-73.98139953613281,40.77879333496094,-73.97652435302734,40.78249740600586,N,93,22,0,0.581,22.49032258064516,Evening
id1265097,2,2016-05-13 02:21:54,2016-05-13 02:24:29,1,-73.98902130126953,40.71891021728516,-73.9964828491211,40.7211799621582,N,155,2,4,0.678,15.74709677419355,Night
id3152963,1,2016-04-09 22:33:22,2016-04-09 22:41:03,2,-73.95511627197266,40.76900100708008,-73.97154235839844,40.78536987304688,N,461,22,5,2.286,17.851626898047723,Evening
id1904421,2,2016-06-11 17:48:40,2016-06-11 18:01:01,2,-73.98398590087889,40.73787307739258,-74.00466918945312,40.70838928222656,N,741,17,5,3.713,18.038866396761133,Afternoon
id3611647,1,2016-05-19 10:44:15,2016-05-19 11:02:27,1,-73.9957275390625,40.75408172607422,-73.98393249511719,40.746543884277344,N,1092,10,3,1.3,4.2857142857142865,Morning
id0910982,1,2016-05-21 19:58:22,2016-05-21 20:10:11,1,-73.95237731933594,40.810768127441406,-73.97606658935547,40.78114318847656,N,709,19,5,3.851,19.553737658674187,Evening
id2640178,1,2016-02-15 16:12:24,2016-02-15 16:31:27,1,-73.9539794921875,40.763858795166016,-73.9964370727539,40.71551132202149,N,1143,16,0,6.457,20.337007874015747,Afternoon
id0030324,1,2016-01-09 06:26:46,2016-01-09 06:31:02,1,-73.93982696533203,40.69956207275391,-73.93199920654298,40.68913269042969,N,256,6,5,1.334,18.759375000000002,Morning
id3883723,2,2016-02-25 01:46:34,2016-02-25 01:57:34,2,-73.97908782958984,40.759498596191406,-73.97956085205078,40.72433471679688,N,660,1,3,3.91,21.327272727272728,Night
id0674885,1,2016-06-30 07:37:35,2016-06-30 07:43:32,1,-73.96575164794923,40.75957489013672,-73.97911834716798,40.76510238647461,N,357,7,3,1.283,12.937815126050419,Morning
id3260324,2,2016-02-07 08:24:25,2016-02-07 08:38:21,1,-73.93280792236328,40.75893020629882,-73.98320770263672,40.76700973510742,N,836,8,6,4.339,18.684688995215314,Morning
id1561466,2,2016-04-29 20:21:28,2016-04-29 20:56:48,1,-73.96572875976561,40.76873016357422,-73.95587921142578,40.67308044433594,N,2120,20,4,10.668,18.115471698113204,Evening
id2106816,1,2016-06-30 10:53:59,2016-06-30 11:03:29,1,-73.98088073730467,40.78433609008789,-73.95667266845702,40.78061676025391,N,570,10,3,2.08,13.136842105263158,Morning
id2605569,1,2016-05-08 02:57:55,2016-05-08 03:02:48,2,-73.92628479003906,40.70328521728516,-73.93801879882812,40.70040893554688,N,293,2,6,1.04,12.77815699658703,Night
id3293082,2,2016-02-06 19:50:51,2016-02-06 20:04:17,5,-73.97648620605469,40.75498962402344,-73.99115753173827,40.75128173828125,N,806,19,5,1.303,5.81985111662531,Evening
id0790613,1,2016-05-20 14:04:03,2016-05-20 14:33:41,1,-73.9863052368164,40.77702331542969,-73.98585510253906,40.77679061889648,N,1778,14,4,0.046,0.09313835770528683,Afternoon
id0202431,1,2016-02-17 12:02:29,2016-02-17 12:18:44,1,-74.00413513183594,40.7428092956543,-73.98779296875,40.74486541748047,N,975,12,2,1.396,5.154461538461538,Afternoon
id2084457,2,2016-02-01 08:41:26,2016-02-01 08:49:10,3,-73.98253631591797,40.77508163452149,-73.97176361083984,40.78459548950195,N,464,8,0,1.394,10.81551724137931,Morning
id2595331,2,2016-04-29 12:18:42,2016-04-29 12:29:03,1,-73.95469665527342,40.77397918701172,-73.96845245361328,40.76150894165039,N,621,12,4,1.807,10.47536231884058,Afternoon
id3448735,1,2016-01-27 06:45:39,2016-01-27 06:51:12,1,-73.99150085449217,40.74489212036133,-73.9832763671875,40.76048278808594,N,333,6,2,1.867,20.18378378378378,Morning
id1431322,1,2016-02-21 13:21:37,2016-02-21 13:34:26,2,-74.00970458984375,40.739654541015625,-73.99959564208984,40.72883605957031,N,769,13,6,1.474,6.90039011703511,Afternoon
id0130751,1,2016-02-28 19:47:01,2016-02-28 20:29:35,1,-73.98819732666014,40.76428985595703,-73.87281036376953,40.77445602416992,N,2554,19,6,9.783,13.789663273296789,Evening
id1444884,2,2016-01-06 18:15:26,2016-01-06 18:31:18,1,-73.99656677246092,40.73197555541992,-73.97901153564453,40.74990081787109,N,952,18,2,2.482,9.385714285714286,Evening
id2797773,1,2016-03-08 08:33:35,2016-03-08 08:36:35,1,-73.96713256835938,40.79346466064453,-73.97039031982422,40.79574966430664,N,180,8,1,0.374,7.48,Morning
id0861216,2,2016-01-18 13:00:37,2016-01-18 13:10:57,1,-73.99024963378906,40.757286071777344,-73.96398162841797,40.75691986083984,N,620,13,0,2.213,12.849677419354839,Afternoon
id3833049,1,2016-06-22 09:47:49,2016-06-22 10:02:11,1,-73.99453735351561,40.76602554321289,-73.98638153076173,40.749061584472656,N,862,9,2,2.007,8.381902552204176,Morning
id1633648,1,2016-06-20 14:19:16,2016-06-20 14:34:34,1,-73.9779052734375,40.7548713684082,-73.95277404785155,40.768165588378906,Y,918,14,0,2.582,10.125490196078431,Afternoon
id3252664,2,2016-06-28 07:17:36,2016-06-28 07:22:36,1,-73.96751403808595,40.76615524291992,-73.96052551269531,40.77144241333008,N,300,7,1,0.832,9.984,Morning
id3755869,2,2016-04-24 16:48:08,2016-04-24 17:04:41,3,-73.95294189453125,40.81018829345703,-73.94551086425781,40.77811813354492,N,993,16,6,3.62,13.123867069486405,Afternoon
id2440671,2,2016-02-17 17:40:25,2016-02-17 18:13:13,1,-73.86365509033203,40.769622802734375,-73.91322326660156,40.87279891967773,N,1968,17,2,12.207,22.32987804878049,Afternoon
id1489555,1,2016-05-06 10:37:59,2016-05-06 11:13:12,2,-73.94435882568358,40.80830764770508,-74.01231384277344,40.7038459777832,N,2113,10,4,12.949,22.06171320397539,Morning
id0162579,2,2016-05-13 23:13:14,2016-05-13 23:19:50,1,-73.99220275878906,40.74496841430664,-73.98139190673827,40.74699020385742,N,396,23,4,0.938,8.527272727272727,Evening
id3402983,2,2016-06-30 15:48:06,2016-06-30 17:31:13,1,-73.78189849853516,40.64477157592773,-73.98589324951173,40.76015853881836,N,6187,15,3,21.455,12.483917892354937,Afternoon
id1713541,1,2016-05-23 00:09:18,2016-05-23 00:19:24,1,-73.96807861328125,40.759376525878906,-73.98486328125,40.76865005493164,N,606,0,0,1.75,10.396039603960395,Night
id2732066,2,2016-04-27 11:52:23,2016-04-27 12:16:49,2,-74.00447845458984,40.72269058227539,-73.8710708618164,40.77425003051758,N,1466,11,2,12.616,30.9806275579809,Morning
id2445763,1,2016-02-20 23:45:51,2016-02-20 23:52:23,1,-73.98328399658203,40.77374267578125,-73.98738098144531,40.780372619628906,N,392,23,5,0.814,7.4755102040816315,Evening
id3972131,2,2016-06-06 13:43:22,2016-06-06 13:47:08,3,-73.98287200927734,40.74498748779297,-73.98928833007811,40.744674682617195,N,226,13,0,0.542,8.633628318584071,Afternoon
id3779357,2,2016-02-22 19:02:08,2016-02-22 19:12:53,1,-73.966796875,40.76700973510742,-73.9817886352539,40.752288818359375,N,645,19,0,2.067,11.536744186046512,Evening
id0931190,1,2016-04-20 14:02:28,2016-04-20 14:24:23,1,-73.98274993896483,40.754154205322266,-74.01538848876953,40.71124649047852,N,1315,14,2,5.507,15.076197718631178,Afternoon
id1789034,1,2016-04-09 23:41:23,2016-04-09 23:51:42,1,-73.98255920410156,40.742351531982415,-73.99250030517578,40.72526550292969,N,619,23,5,2.076,12.07366720516963,Evening
id0746372,2,2016-01-22 18:20:31,2016-01-22 18:23:26,1,-73.95459747314453,40.76961898803711,-73.94959259033203,40.77706909179688,N,175,18,4,0.929,19.110857142857146,Evening
id2567660,2,2016-03-19 18:18:23,2016-03-19 18:33:29,1,-73.99554443359375,40.74401092529297,-73.98324584960938,40.763671875,N,906,18,5,2.419,9.611920529801326,Evening
id1787258,1,2016-05-07 18:40:51,2016-05-07 18:46:33,2,-73.95447540283203,40.78369522094727,-73.96351623535155,40.770065307617195,N,342,18,5,1.696,17.852631578947367,Evening
id0805117,2,2016-04-15 20:11:31,2016-04-15 20:22:44,3,-74.00865936279298,40.719608306884766,-73.99893951416014,40.72792053222656,N,673,20,4,1.235,6.606240713224369,Evening
id2828691,2,2016-06-19 00:23:50,2016-06-19 00:34:35,2,-74.00125122070312,40.736324310302734,-74.00869750976561,40.70696640014648,N,645,0,6,3.324,18.552558139534884,Night
id2729614,2,2016-02-03 00:14:51,2016-02-03 00:39:35,1,-73.98838806152342,40.72002410888672,-73.9925308227539,40.659038543701165,N,1484,0,2,6.79,16.471698113207545,Night
id1249988,2,2016-06-10 01:48:13,2016-06-10 02:09:28,1,-73.97554016113281,40.73563003540039,-73.9629364013672,40.71200942993164,N,1275,1,4,2.833,7.999058823529412,Night
id2463869,2,2016-03-18 10:42:07,2016-03-18 10:51:56,1,-73.98038482666014,40.76564407348633,-73.99131774902342,40.774452209472656,N,589,10,4,1.344,8.21460101867572,Morning
id2904820,1,2016-03-20 22:51:45,2016-03-20 23:14:07,1,-73.78242492675781,40.644287109375,-73.85658264160156,40.72550201416016,N,1342,22,6,10.984,29.46527570789866,Evening
id0180594,2,2016-04-28 13:22:03,2016-04-28 13:30:50,1,-74.00067138671875,40.75825881958008,-73.99461364746092,40.75053024291992,N,527,13,3,0.999,6.824288425047438,Afternoon
id0749370,1,2016-02-02 18:40:44,2016-02-02 18:45:58,1,-73.96194458007811,40.76454162597656,-73.96845245361328,40.763080596923835,N,314,18,1,0.572,6.55796178343949,Evening
id2848070,2,2016-06-09 06:54:04,2016-06-09 07:02:27,3,-74.00103759765625,40.74151992797852,-73.9803237915039,40.760448455810554,N,503,6,3,2.734,19.567395626242543,Morning
id3817493,2,2016-03-14 14:57:56,2016-03-14 15:15:26,1,-73.952880859375,40.766468048095696,-73.97863006591797,40.76192092895508,N,1050,14,0,2.227,7.635428571428571,Afternoon
id3129802,1,2016-05-14 05:31:58,2016-05-14 05:52:31,1,-73.96812438964845,40.800437927246094,-73.86524200439453,40.770652770996094,N,1233,5,5,9.273,27.074452554744525,Night
id3167292,2,2016-01-05 09:53:39,2016-01-05 09:57:03,1,-73.98117828369139,40.720901489257805,-73.97738647460938,40.7260856628418,N,204,9,1,0.659,11.629411764705884,Morning
id1924450,2,2016-02-27 19:09:23,2016-02-27 19:23:54,2,-74.0058364868164,40.74547576904297,-73.99402618408203,40.72840118408203,N,871,19,5,2.144,8.861538461538462,Evening
id1794468,2,2016-06-17 14:40:16,2016-06-17 14:44:24,1,-73.95941162109375,40.774227142333984,-73.9534683227539,40.779422760009766,N,248,14,4,0.764,11.09032258064516,Afternoon
id0204192,1,2016-02-25 02:35:07,2016-02-25 02:50:03,1,-73.87073516845702,40.773658752441406,-73.85991668701173,40.8290901184082,N,896,2,3,6.231,25.035267857142856,Night
id3190007,2,2016-01-07 15:26:03,2016-01-07 15:38:17,1,-73.978271484375,40.745655059814446,-73.96525573730467,40.75829315185546,N,734,15,3,1.782,8.740054495912807,Afternoon
id3348726,1,2016-06-23 08:37:00,2016-06-23 08:40:41,1,-73.97371673583984,40.79469680786133,-73.97443389892578,40.78911972045898,N,221,8,3,0.623,10.14841628959276,Morning
id3469446,2,2016-02-14 10:40:55,2016-02-14 10:46:45,6,-74.01300048828125,40.70243835449219,-74.01428985595702,40.712501525878906,N,350,10,6,1.124,11.561142857142858,Morning
id1915949,2,2016-02-04 16:33:13,2016-02-04 16:54:12,1,-73.99181365966798,40.743778228759766,-73.97116088867188,40.792728424072266,N,1259,16,3,5.714,16.33868149324861,Afternoon
id2899891,1,2016-04-08 15:26:22,2016-04-08 15:38:13,1,-73.97419738769531,40.75749588012695,-73.9598388671875,40.775489807128906,N,711,15,4,2.338,11.837974683544303,Afternoon
id0942991,2,2016-02-03 07:32:19,2016-02-03 07:46:30,1,-73.94715118408203,40.77618789672852,-73.9730224609375,40.7554931640625,N,851,7,2,3.169,13.40587544065805,Morning
id2772912,1,2016-01-28 15:31:01,2016-01-28 16:14:50,1,-73.88522338867188,40.772727966308594,-73.98058319091797,40.78166580200195,N,2629,15,3,8.091,11.079345758843665,Afternoon
id2851756,2,2016-06-16 10:10:25,2016-06-16 10:19:36,1,-73.9941177368164,40.75108337402344,-73.9721450805664,40.76348114013672,N,551,10,3,2.308,15.07949183303085,Morning
id0851036,1,2016-04-06 01:26:07,2016-04-06 01:36:57,1,-74.00403594970702,40.741973876953125,-73.9739532470703,40.76431274414063,N,650,1,2,3.548,19.65046153846154,Night
id0283106,1,2016-04-26 18:36:24,2016-04-26 18:59:00,1,-74.00796508789062,40.7150993347168,-73.9598388671875,40.77038192749024,N,1356,18,1,7.364,19.550442477876103,Evening
id1697231,2,2016-05-16 19:17:33,2016-05-16 19:27:27,2,-73.98228454589844,40.77881240844727,-73.96128845214845,40.79861831665039,N,594,19,0,2.824,17.115151515151513,Evening
id3385889,1,2016-02-12 09:44:22,2016-02-12 10:00:02,1,-73.97268676757811,40.75586318969727,-73.97733306884764,40.75867462158203,N,940,9,4,0.501,1.9187234042553194,Morning
id3591274,1,2016-02-06 10:24:17,2016-02-06 10:26:56,1,-73.96188354492188,40.756290435791016,-73.96802520751953,40.75571441650391,N,159,10,5,0.521,11.79622641509434,Morning
id3269098,2,2016-01-21 15:29:37,2016-01-21 15:55:47,1,-73.99230194091797,40.750335693359375,-73.96540832519531,40.7688865661621,N,1570,15,3,3.064,7.025732484076434,Afternoon
id3159798,1,2016-02-01 22:20:51,2016-02-01 22:34:19,1,-73.95488739013672,40.773296356201165,-73.96908569335938,40.80277633666992,N,808,22,0,3.489,15.545049504950493,Evening
id0828941,2,2016-02-25 21:24:09,2016-02-25 21:47:26,2,-74.01016235351561,40.719921112060554,-73.97490692138672,40.75691986083984,N,1397,21,3,5.074,13.07544738725841,Evening
id0995542,2,2016-02-06 06:03:59,2016-02-06 06:11:45,1,-74.0074462890625,40.73351287841797,-74.00360870361328,40.75641250610352,N,466,6,5,2.567,19.83090128755365,Morning
id0661736,1,2016-05-18 13:54:45,2016-05-18 14:07:15,2,-73.97587585449217,40.76089477539063,-73.97186279296875,40.75015258789063,N,750,13,2,1.241,5.9568,Afternoon
id1408423,1,2016-04-30 15:40:21,2016-04-30 16:17:36,1,-73.9734649658203,40.78455352783203,-73.91751861572266,40.77385711669922,N,2235,15,5,4.859,7.826577181208054,Afternoon
id2476509,2,2016-06-01 20:48:02,2016-06-01 21:08:21,1,-73.86284637451173,40.7690658569336,-73.96763610839844,40.756023406982415,N,1219,20,2,8.944,26.41378178835111,Evening
id1575277,2,2016-06-11 16:59:15,2016-06-11 17:33:27,1,-73.99922943115233,40.72288131713867,-73.98287963867188,40.778297424316406,N,2052,16,5,6.314,11.077192982456141,Afternoon
id0860703,1,2016-01-31 10:43:14,2016-01-31 10:56:37,1,-73.97603607177734,40.776172637939446,-73.9592514038086,40.75918960571289,N,803,10,6,2.359,10.575840597758406,Morning
id2693863,1,2016-03-18 08:22:10,2016-03-18 09:47:19,1,-73.77718353271484,40.646499633789055,-73.98500061035155,40.76091766357422,N,5109,8,4,21.651,15.256136230182031,Morning
id2379416,2,2016-02-14 01:05:51,2016-02-14 01:21:22,1,-73.98999786376953,40.71976089477539,-73.94625854492188,40.7729606628418,N,931,1,6,6.969,26.94779806659506,Night
id2452510,2,2016-02-21 19:20:51,2016-02-21 19:36:37,6,-73.98796844482422,40.728225708007805,-73.9784927368164,40.764766693115234,N,946,19,6,4.141,15.758562367864693,Evening
id0040164,2,2016-06-14 11:48:32,2016-06-14 11:54:45,1,-73.96449279785155,40.76395034790039,-73.96803283691406,40.76535034179688,N,373,11,1,0.336,3.2428954423592495,Morning
id1145809,2,2016-05-16 23:15:13,2016-05-16 23:31:00,6,-73.80848693847656,40.68733596801758,-73.80848693847656,40.68733596801758,N,947,23,0,0.0,0.0,Evening
id3214066,1,2016-03-21 20:14:22,2016-03-21 20:24:23,1,-73.98230743408203,40.77503967285156,-73.9561767578125,40.76374435424805,N,601,20,0,2.534,15.178702163061564,Evening
id0651671,2,2016-02-05 14:56:07,2016-02-05 15:15:10,1,-73.95230102539062,40.78390884399414,-73.96085357666014,40.76081848144531,N,1143,14,4,2.667,8.399999999999999,Afternoon
id0707492,2,2016-04-12 11:42:20,2016-04-12 11:48:30,1,-73.954345703125,40.786922454833984,-73.95867919921875,40.77839660644531,N,370,11,1,1.016,9.885405405405404,Morning
id0599157,2,2016-02-24 20:21:50,2016-02-24 20:44:00,2,-73.99500274658203,40.73991775512695,-73.956298828125,40.7475814819336,N,1330,20,2,3.37,9.121804511278196,Evening
id1309604,2,2016-04-23 16:10:54,2016-04-23 16:19:19,1,-73.96964263916014,40.67788314819336,-73.99126434326173,40.67770385742188,N,505,16,5,1.823,12.995643564356435,Afternoon
id0183474,2,2016-02-14 20:58:15,2016-02-14 21:09:08,1,-73.95650482177734,40.771278381347656,-73.98560333251953,40.739891052246094,N,653,20,6,4.265,23.513016845329247,Evening
id1399824,1,2016-05-18 18:59:08,2016-05-18 19:19:51,1,-73.99500274658203,40.74002456665039,-73.9870834350586,40.761966705322266,N,1243,18,2,2.529,7.3245374094931615,Evening
id0407071,1,2016-01-06 05:58:40,2016-01-06 06:28:17,3,-73.78223419189453,40.64457321166992,-73.80843353271484,40.73604583740234,N,1777,5,2,10.408,21.085424873382102,Night
id0353238,2,2016-06-23 19:41:29,2016-06-23 19:55:08,5,-74.00337219238281,40.748828887939446,-73.96310424804686,40.77582550048828,N,819,19,3,4.529,19.907692307692308,Evening
id3974735,2,2016-06-08 00:45:53,2016-06-08 00:52:09,1,-73.99171447753906,40.76471328735352,-73.98004913330078,40.78363037109375,N,376,0,2,2.322,22.231914893617024,Night
id3151105,2,2016-01-12 18:55:35,2016-01-12 19:05:27,2,-73.97850799560547,40.755001068115234,-73.98771667480467,40.75279998779297,N,592,18,1,0.813,4.943918918918918,Evening
id3009814,1,2016-01-28 12:28:23,2016-01-28 12:32:11,2,-73.95307159423827,40.78277587890625,-73.9463348388672,40.7788200378418,N,228,12,3,0.718,11.336842105263157,Afternoon
id3148002,2,2016-02-16 16:52:37,2016-02-16 17:06:34,1,-74.01007843017578,40.720951080322266,-73.97798919677734,40.73429107666016,N,837,16,1,3.084,13.264516129032259,Afternoon
id3453520,1,2016-04-13 19:14:15,2016-04-13 19:21:27,1,-73.95375061035155,40.785205841064446,-73.9641876220703,40.77555847167969,N,432,19,2,1.387,11.558333333333334,Evening
id3842035,1,2016-05-18 04:25:51,2016-05-18 04:43:40,1,-74.00142669677734,40.731006622314446,-73.9376220703125,40.69807434082031,N,1069,4,2,6.506,21.909822263797942,Night
id2722135,2,2016-02-20 11:43:07,2016-02-20 11:46:12,6,-73.97518920898438,40.76507186889648,-73.9701919555664,40.76604080200195,N,185,11,5,0.434,8.445405405405406,Morning
id3684742,2,2016-05-24 13:21:48,2016-05-24 13:40:41,1,-73.97869873046875,40.75521087646485,-73.98822784423827,40.74272918701172,N,1133,13,1,1.603,5.0933804060017644,Afternoon
id2026236,1,2016-05-14 17:50:33,2016-05-14 18:23:41,1,-74.00363922119139,40.71361923217773,-73.97933197021484,40.78363037109375,N,1988,17,5,8.05,14.577464788732398,Afternoon
id3924756,1,2016-02-22 21:34:01,2016-02-22 21:50:01,2,-74.0043716430664,40.742183685302734,-73.97547912597656,40.76042556762695,N,960,21,0,3.168,11.88,Evening
id1384906,2,2016-02-25 22:17:03,2016-02-25 22:33:00,1,-73.99161529541014,40.759761810302734,-73.97422790527344,40.7431755065918,N,957,22,3,2.355,8.858934169278996,Evening
id3588665,2,2016-02-14 14:37:23,2016-02-14 14:45:08,4,-73.99054718017578,40.7458610534668,-74.00157165527344,40.73099136352539,N,465,14,6,1.896,14.678709677419354,Afternoon
id2840400,1,2016-02-23 21:10:52,2016-02-23 21:19:56,1,-73.99115753173827,40.734081268310554,-74.00498962402342,40.729690551757805,N,544,21,1,1.264,8.364705882352942,Evening
id3355874,1,2016-02-04 11:24:26,2016-02-04 11:42:51,1,-73.984375,40.76968765258789,-73.95407104492188,40.764026641845696,N,1105,11,3,2.629,8.565067873303168,Morning
id0363564,2,2016-05-21 12:29:39,2016-05-21 12:37:08,2,-73.99774932861328,40.756649017333984,-73.99302673339844,40.74713897705078,N,449,12,5,1.13,9.060133630289531,Afternoon
id0883448,1,2016-04-22 20:10:58,2016-04-22 20:17:20,3,-74.00003814697266,40.73486328125,-74.00751495361328,40.7331428527832,N,382,20,4,0.658,6.201047120418848,Evening
id1322536,1,2016-05-06 08:40:20,2016-05-06 08:48:41,1,-73.98445129394531,40.72496795654297,-73.99853515625,40.7340087890625,N,501,8,4,1.555,11.173652694610778,Morning
id0559488,2,2016-03-30 08:52:07,2016-03-30 09:00:46,6,-73.9931640625,40.757694244384766,-73.9890899658203,40.76943588256836,N,519,8,2,1.35,9.364161849710984,Morning
id3226823,2,2016-03-28 08:02:53,2016-03-28 08:14:28,3,-73.98284912109375,40.74462890625,-73.98494720458984,40.75933074951172,N,695,8,0,1.644,8.51568345323741,Morning
id3791668,2,2016-01-06 17:25:15,2016-01-06 17:27:49,5,-73.96267700195312,40.77566146850586,-73.95944213867188,40.780288696289055,N,154,17,2,0.582,13.605194805194804,Afternoon
id3170402,2,2016-03-20 07:50:36,2016-03-20 07:58:50,1,-73.95992279052734,40.75851058959961,-73.99179077148438,40.74412155151367,N,494,7,6,3.125,22.77327935222672,Morning
id3815007,1,2016-05-20 22:05:08,2016-05-20 22:12:18,1,-73.9692153930664,40.754093170166016,-73.97365570068358,40.737838745117195,N,430,22,4,1.846,15.454883720930232,Evening
id3443107,2,2016-02-12 15:26:58,2016-02-12 15:31:58,5,-73.96795654296875,40.768741607666016,-73.96295928955078,40.77825927734375,N,300,15,4,1.139,13.668,Afternoon
id3942614,2,2016-06-22 04:26:04,2016-06-22 04:30:22,1,-73.98554992675781,40.74716567993164,-73.9880599975586,40.75957489013672,N,258,4,2,1.396,19.47906976744186,Night
id1459852,2,2016-05-18 08:22:01,2016-05-18 08:38:37,1,-73.98438262939453,40.77012634277344,-73.97027587890625,40.757720947265625,N,996,8,2,1.821,6.581927710843374,Morning
id1382741,1,2016-05-11 20:29:36,2016-05-11 20:35:21,1,-74.00884246826173,40.713661193847656,-74.00042724609375,40.72361755371094,N,345,20,2,1.315,13.721739130434782,Evening
id0531053,1,2016-02-02 09:32:44,2016-02-02 09:48:24,1,-73.99136352539062,40.74993133544922,-73.97282409667967,40.75866317749024,N,940,9,1,1.839,7.042978723404256,Morning
id0580213,2,2016-03-24 06:57:51,2016-03-24 07:09:29,1,-73.99491119384764,40.72544860839844,-73.96427154541014,40.71274185180664,N,698,6,3,2.943,15.178796561604583,Morning
id3656168,1,2016-03-28 07:41:16,2016-03-28 07:49:27,1,-73.9991683959961,40.749610900878906,-73.98609161376953,40.77261352539063,N,491,7,0,2.785,20.419551934826885,Morning
id1971518,1,2016-03-12 13:04:28,2016-03-12 13:14:33,1,-73.98897552490233,40.75920486450195,-73.97399139404298,40.760589599609375,N,605,13,5,1.271,7.562975206611569,Afternoon
id3911487,1,2016-03-03 17:56:45,2016-03-03 18:05:28,1,-73.96211242675781,40.776100158691406,-73.96852111816406,40.764408111572266,N,523,17,3,1.408,9.691778202676863,Afternoon
id3748596,1,2016-02-28 13:18:07,2016-02-28 13:30:21,2,-73.96924591064453,40.76689910888672,-73.94271850585938,40.79981231689453,N,734,13,6,4.287,21.026158038147138,Afternoon
id1485244,1,2016-02-24 23:04:32,2016-02-24 23:15:33,1,-73.99948120117188,40.7232666015625,-74.00728607177734,40.73815155029297,N,661,23,2,1.781,9.69984871406959,Evening
id0002063,2,2016-04-02 20:48:33,2016-04-02 20:56:49,1,-73.9947738647461,40.75497055053711,-73.99646759033203,40.74527740478516,N,496,20,5,1.087,7.889516129032257,Evening
id0920470,2,2016-04-12 14:41:00,2016-04-12 14:46:10,1,-73.96897888183594,40.757850646972656,-73.97348022460938,40.762500762939446,N,310,14,1,0.641,7.443870967741936,Afternoon
id0487874,2,2016-01-19 10:11:03,2016-01-19 10:56:21,1,-74.00714874267578,40.71303176879882,-73.98342895507811,40.76627349853516,N,2718,10,1,6.248,8.275496688741722,Morning
id1530336,2,2016-03-24 07:36:21,2016-03-24 07:50:14,1,-73.98069763183594,40.72994613647461,-74.00946044921875,40.71518325805664,N,833,7,3,2.927,12.64969987995198,Morning
id3466354,1,2016-01-17 11:49:40,2016-01-17 11:56:46,1,-73.97879791259764,40.76673126220703,-73.961669921875,40.7578010559082,N,426,11,6,1.751,14.797183098591548,Morning
id1545867,2,2016-03-17 19:27:42,2016-03-17 19:34:07,1,-73.99128723144531,40.72370910644531,-73.98789215087889,40.73445129394531,N,385,19,3,1.228,11.482597402597401,Evening
id1196772,2,2016-06-28 12:08:13,2016-06-28 12:18:01,1,-73.98249053955078,40.76256942749024,-73.99862670898438,40.760608673095696,N,588,12,1,1.376,8.424489795918365,Afternoon
id3276198,2,2016-03-14 20:31:12,2016-03-14 20:36:18,1,-73.9819107055664,40.76688003540039,-73.98259735107422,40.77717971801758,N,306,20,0,1.147,13.494117647058824,Evening
id0739131,1,2016-04-19 21:37:21,2016-04-19 21:55:37,1,-73.97515869140625,40.75918197631836,-74.00526428222656,40.70737075805664,N,1096,21,1,6.295,20.677007299270073,Evening
id1527676,1,2016-03-07 19:38:25,2016-03-07 19:54:35,2,-73.98612976074217,40.759719848632805,-74.00148773193358,40.73606491088867,N,970,19,0,2.931,10.877938144329898,Evening
